2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,-2.999999999999999889e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.986952922077922234e-01,1.963580986208568468e-01,1.980878640830844029e-01,-3.599999999999999901e-03,-1.759000000000000008e-01,-4.499999999999999556e-01,-1.947999999999999732e-01,-2.940999999999999726e-01,-4.830000000000000265e-02,-1.180000000000000077e-01,-6.940000000000000335e-02,-9.679999999999999716e-02,0.000000000000000000e+00
1.974183441558441665e-01,1.947768254165389012e-01,1.966247479305593682e-01,-7.599999999999999985e-03,-7.090000000000000469e-02,-5.999999999999999778e-01,-1.262999999999999678e-01,-2.877999999999999448e-01,-5.300000000000000544e-02,-1.907000000000000084e-01,-9.480000000000000926e-02,-1.487999999999999878e-01,0.000000000000000000e+00
1.961074675324675498e-01,1.940093161480391237e-01,1.952935802551805100e-01,-1.159999999999999920e-02,1.689999999999998448e-02,-7.392999999999999572e-01,-8.459999999999996689e-02,-2.814999999999999725e-01,-3.940000000000000446e-02,-2.469999999999999973e-01,-1.024000000000000049e-01,-1.837999999999999912e-01,0.000000000000000000e+00
1.947379870129870294e-01,1.935893850541756667e-01,1.939781237813097969e-01,-1.529999999999999936e-02,9.319999999999999118e-02,-8.493999999999999329e-01,-6.039999999999996760e-02,-2.753999999999999782e-01,-1.690000000000000530e-02,-2.975999999999999757e-01,-1.021000000000000102e-01,-2.121999999999999997e-01,0.000000000000000000e+00
1.933129870129870198e-01,1.933403632591254584e-01,1.926463709276988734e-01,-1.879999999999999727e-02,1.624999999999999778e-01,-9.412999999999999146e-01,-4.729999999999996707e-02,-2.694999999999999618e-01,1.059999999999999484e-02,-3.461999999999999522e-01,-9.770000000000000906e-02,-2.376999999999999946e-01,0.000000000000000000e+00
1.918355519480519633e-01,1.931903509880870118e-01,1.912874788863245801e-01,-2.199999999999999872e-02,2.268999999999999906e-01,-1.020100000000000007e+00,-4.239999999999996549e-02,-2.637999999999999790e-01,4.149999999999999523e-02,-3.941999999999999393e-01,-9.080000000000000571e-02,-2.617999999999999772e-01,0.000000000000000000e+00
1.903180194805194902e-01,1.931033258588100154e-01,1.898990576924047269e-01,-2.499999999999999792e-02,2.877000000000000113e-01,-1.088500000000000023e+00,-4.399999999999996275e-02,-2.582999999999999741e-01,7.480000000000000537e-02,-4.421999999999999265e-01,-8.210000000000000631e-02,-2.851999999999999535e-01,0.000000000000000000e+00
1.887511363636363848e-01,1.930586383624293412e-01,1.884806121446769012e-01,-2.779999999999999832e-02,3.455000000000000293e-01,-1.148400000000000087e+00,-5.109999999999996489e-02,-2.528999999999999582e-01,1.101000000000000034e-01,-4.905999999999999250e-01,-7.220000000000000029e-02,-3.081999999999999740e-01,0.000000000000000000e+00
1.871534090909091064e-01,1.930435840996604924e-01,1.870344560535659173e-01,-3.039999999999999994e-02,4.008000000000000451e-01,-1.201000000000000068e+00,-6.299999999999995881e-02,-2.476999999999999480e-01,1.469000000000000028e-01,-5.393999999999998796e-01,-6.130000000000000032e-02,-3.310999999999999499e-01,0.000000000000000000e+00
1.855217532467532682e-01,1.930468649654523694e-01,1.855620125443878110e-01,-3.289999999999999869e-02,4.540000000000000702e-01,-1.247100000000000097e+00,-7.909999999999996201e-02,-2.426999999999999436e-01,1.849000000000000088e-01,-5.887999999999998790e-01,-4.970000000000000112e-02,-3.539999999999999258e-01,0.000000000000000000e+00
1.838592532467532570e-01,1.930618566871667441e-01,1.840656295439315471e-01,-3.519999999999999518e-02,5.052000000000000934e-01,-1.287400000000000100e+00,-9.899999999999996303e-02,-2.377999999999999559e-01,2.239000000000000157e-01,-6.387999999999999234e-01,-3.760000000000000148e-02,-3.769999999999999463e-01,0.000000000000000000e+00
1.821751623376623441e-01,1.930842891472220879e-01,1.825481184835194837e-01,-3.729999999999999288e-02,5.546000000000000929e-01,-1.322300000000000031e+00,-1.222999999999999643e-01,-2.330999999999999461e-01,2.637000000000000455e-01,-6.892999999999999128e-01,-2.510000000000000078e-02,-4.001999999999999447e-01,0.000000000000000000e+00
1.804663961038961151e-01,1.931103378207567056e-01,1.810099752542031759e-01,-3.929999999999999466e-02,6.023000000000000576e-01,-1.352200000000000069e+00,-1.486999999999999711e-01,-2.284999999999999531e-01,3.042000000000000259e-01,-7.403999999999999471e-01,-1.230000000000000017e-02,-4.235999999999999210e-01,0.000000000000000000e+00
1.787391233766233989e-01,1.931367137656881949e-01,1.794554319664387609e-01,-4.109999999999999765e-02,6.483000000000000984e-01,-1.377500000000000169e+00,-1.778999999999999748e-01,-2.239999999999999492e-01,3.452000000000000068e-01,-7.919999999999999263e-01,7.000000000000009687e-04,-4.471999999999999309e-01,0.000000000000000000e+00
1.769964285714285823e-01,1.931615349659940029e-01,1.778877787402872168e-01,-4.279999999999999777e-02,6.926000000000001044e-01,-1.398400000000000087e+00,-2.096999999999999698e-01,-2.196999999999999509e-01,3.865999999999999992e-01,-8.439999999999999725e-01,1.380000000000000150e-02,-4.709999999999999187e-01,0.000000000000000000e+00
1.752413961038961077e-01,1.931833568736041340e-01,1.763079770766510235e-01,-4.439999999999999503e-02,7.352000000000000757e-01,-1.415200000000000014e+00,-2.437999999999999612e-01,-2.154999999999999416e-01,4.283000000000000140e-01,-8.963999999999999746e-01,2.700000000000000316e-02,-4.949999999999999400e-01,0.000000000000000000e+00
1.734771103896103894e-01,1.931979933907823355e-01,1.747189229775655550e-01,-4.579999999999999349e-02,7.760000000000000231e-01,-1.428099999999999925e+00,-2.799999999999999711e-01,-2.113999999999999491e-01,4.701000000000000179e-01,-9.491999999999999327e-01,4.020000000000000656e-02,-5.191999999999998838e-01,0.000000000000000000e+00
1.717066558441558421e-01,1.932063656323398382e-01,1.731220106036198414e-01,-4.709999999999999604e-02,8.150000000000000577e-01,-1.437200000000000033e+00,-3.180999999999999939e-01,-2.073999999999999455e-01,5.120000000000000107e-01,-1.002299999999999969e+00,5.340000000000000996e-02,-5.435999999999998611e-01,0.000000000000000000e+00
1.699300324675324658e-01,1.932084359783968752e-01,1.715172571455161610e-01,-4.829999999999999571e-02,8.522000000000000686e-01,-1.442800000000000082e+00,-3.578999999999999959e-01,-2.034999999999999587e-01,5.540000000000000480e-01,-1.055699999999999861e+00,6.660000000000000642e-02,-5.681999999999998163e-01,0.000000000000000000e+00
1.681503246753246750e-01,1.932019997156320668e-01,1.699103330668775003e-01,-4.939999999999999253e-02,8.875000000000000666e-01,-1.444900000000000073e+00,-3.991000000000000103e-01,-1.996999999999999609e-01,5.959000000000000963e-01,-1.109299999999999953e+00,7.970000000000000695e-02,-5.928999999999998716e-01,0.000000000000000000e+00
1.663706168831168841e-01,1.931856780427890496e-01,1.683022368059439167e-01,-5.039999999999999342e-02,9.209000000000000519e-01,-1.443799999999999972e+00,-4.415999999999999925e-01,-1.959999999999999520e-01,6.377000000000000446e-01,-1.163000000000000034e+00,9.260000000000000175e-02,-6.177999999999999048e-01,0.000000000000000000e+00
1.645909090909090933e-01,1.931594667894526718e-01,1.666929984630311501e-01,-5.139999999999999430e-02,9.524000000000000243e-01,-1.439599999999999991e+00,-4.852000000000000202e-01,-1.923999999999999599e-01,6.793000000000000149e-01,-1.216900000000000093e+00,1.054000000000000076e-01,-6.427999999999999270e-01,0.000000000000000000e+00
1.628142857142857169e-01,1.931219991910935463e-01,1.650836261871332644e-01,-5.229999999999999233e-02,9.818999999999999950e-01,-1.432399999999999896e+00,-5.297000000000000597e-01,-1.888999999999999568e-01,7.207000000000000073e-01,-1.270900000000000141e+00,1.180000000000000077e-01,-6.679999999999999272e-01,0.000000000000000000e+00
1.610407467532467551e-01,1.930752407107761415e-01,1.634768816017802551e-01,-5.309999999999999443e-02,1.009400000000000075e+00,-1.422299999999999898e+00,-5.749000000000000776e-01,-1.854999999999999427e-01,7.619000000000000217e-01,-1.324900000000000189e+00,1.304000000000000159e-01,-6.932999999999999163e-01,0.000000000000000000e+00
1.592764610389610369e-01,1.930164871177268981e-01,1.618747581168075989e-01,-5.379999999999999366e-02,1.034900000000000153e+00,-1.409499999999999975e+00,-6.207000000000000295e-01,-1.821999999999999453e-01,8.026999999999999691e-01,-1.378900000000000237e+00,1.426000000000000045e-01,-7.186999999999998945e-01,0.000000000000000000e+00
